date,word,frequency
07/10/00,tire,48
07/10/00,mccain,0
07/10/00,carbon,1
07/10/00,speech,3
07/10/00,pressman,0
07/10/00,bush,2
07/10/00,tax,81
07/10/00,cut,139
07/10/00,bill,65
07/10/00,delegate,1
07/10/00,knicks,0
07/10/00,lieberman,0
07/10/00,statue,1
07/10/00,teacher,22
07/10/00,mets,0
07/10/00,cheney,0
07/10/00,clinton,0
07/10/00,school,110
07/10/00,airline,7
07/10/00,oil,54
07/10/00,immigrant,21
07/10/00,drug,38
07/10/00,israel,0
07/10/00,euro,4
07/10/00,stock,38
07/10/00,deng,0
07/10/00,missile,36
07/10/00,lehrer,0
07/10/00,jones,0
07/10/00,company,123
07/10/00,walker,1
07/19/00,debate,19
07/19/00,defense,18
07/19/00,print,18
07/19/00,judge,36
07/19/00,planet,0
07/19/00,game,39
07/19/00,lazio,0
07/19/00,convention,32
07/19/00,china,1
07/19/00,clancy,0
07/19/00,voter,16
07/19/00,cardenas,0
07/19/00,fund,44
07/19/00,party,64
07/19/00,river,35
07/19/00,gore,0
07/19/00,doughnut,0
07/19/00,campaign,92
07/19/00,plan,189
07/19/00,tire,37
07/19/00,mccain,0
07/19/00,carbon,2
07/19/00,speech,4
07/19/00,pressman,0
07/19/00,bush,5
07/19/00,tax,57
07/19/00,cut,180
07/19/00,bill,202
07/19/00,delegate,9
07/19/00,knicks,0
07/19/00,lieberman,0
07/19/00,statue,0
07/19/00,teacher,58
07/19/00,mets,0
07/19/00,cheney,0
07/19/00,clinton,0
07/19/00,school,104
07/19/00,airline,12
07/19/00,oil,118
07/19/00,immigrant,3
07/19/00,drug,42
07/19/00,israel,0
07/19/00,euro,7
07/19/00,stock,61
07/19/00,deng,0
07/19/00,missile,14
07/19/00,lehrer,0
07/19/00,jones,0
07/19/00,company,142
07/19/00,walker,0
07/26/00,debate,10
07/26/00,defense,45
07/26/00,print,18
07/26/00,judge,14
07/26/00,planet,0
07/26/00,game,59
07/26/00,lazio,0
07/26/00,convention,16
07/26/00,china,2
07/26/00,clancy,0
07/26/00,voter,21
07/26/00,cardenas,0
07/26/00,fund,40
07/26/00,party,40
07/26/00,river,5
07/26/00,gore,0
07/26/00,doughnut,0
07/26/00,campaign,62
07/26/00,plan,250
07/26/00,tire,44
07/26/00,mccain,0
07/26/00,carbon,0
07/26/00,speech,8
07/26/00,pressman,0
07/26/00,bush,1
07/26/00,tax,33
07/26/00,cut,208
07/26/00,bill,116
07/26/00,delegate,2
07/26/00,knicks,0
07/26/00,lieberman,0
07/26/00,statue,2
07/26/00,teacher,30
07/26/00,mets,0
07/26/00,cheney,0
07/26/00,clinton,0
07/26/00,school,102
07/26/00,airline,14
07/26/00,oil,72
07/26/00,immigrant,5
07/26/00,drug,72
07/26/00,israel,1
07/26/00,euro,6
07/26/00,stock,50
07/26/00,deng,0
07/26/00,missile,27
07/26/00,lehrer,0
07/26/00,jones,0
07/26/00,company,146
07/26/00,walker,0
07/21/00,debate,27
07/21/00,defense,15
07/21/00,print,43
07/21/00,judge,23
07/21/00,planet,2
07/21/00,game,70
07/21/00,lazio,0
07/21/00,convention,14
07/21/00,china,1
07/21/00,clancy,0
07/21/00,voter,19
07/21/00,cardenas,0
07/21/00,fund,39
07/21/00,party,39
07/21/00,river,39
07/21/00,gore,0
07/21/00,doughnut,2
07/21/00,campaign,132
07/21/00,plan,139
07/21/00,tire,52
07/21/00,mccain,0
07/21/00,carbon,1
07/21/00,speech,13
07/21/00,pressman,0
07/21/00,bush,5
07/21/00,tax,76
07/21/00,cut,206
07/21/00,bill,127
07/21/00,delegate,9
07/21/00,knicks,0
07/21/00,lieberman,0
07/21/00,statue,4
07/21/00,teacher,22
07/21/00,mets,0
07/21/00,cheney,0
07/21/00,clinton,0
07/21/00,school,47
07/21/00,airline,15
07/21/00,oil,41
07/21/00,immigrant,15
07/21/00,drug,19
07/21/00,israel,0
07/21/00,euro,13
07/21/00,stock,48
07/21/00,deng,4
07/21/00,missile,2
07/21/00,lehrer,0
07/21/00,jones,0
07/21/00,company,162
07/21/00,walker,1
07/07/00,debate,23
07/07/00,defense,43
07/07/00,print,37
07/07/00,judge,31
07/07/00,planet,4
07/07/00,game,92
07/07/00,lazio,0
07/07/00,convention,14
07/07/00,china,2
07/07/00,clancy,0
07/07/00,voter,14
07/07/00,cardenas,0
07/07/00,fund,43
07/07/00,party,48
07/07/00,river,8
07/07/00,gore,1
07/07/00,doughnut,0
07/07/00,campaign,94
07/07/00,plan,133
07/07/00,tire,85
07/07/00,mccain,0
07/07/00,carbon,0
07/07/00,speech,10
07/07/00,pressman,0
07/07/00,bush,6
07/07/00,tax,19
07/07/00,cut,217
07/07/00,bill,97
07/07/00,delegate,2
07/07/00,knicks,0
07/07/00,lieberman,0
07/07/00,statue,6
07/07/00,teacher,31
07/07/00,mets,0
07/07/00,cheney,0
07/07/00,clinton,0
07/07/00,school,124
07/07/00,airline,8
07/07/00,oil,23
07/07/00,immigrant,8
07/07/00,drug,38
07/07/00,israel,0
07/07/00,euro,7
07/07/00,stock,25
07/07/00,deng,0
07/07/00,missile,30
07/07/00,lehrer,0
07/07/00,jones,0
07/07/00,company,119
07/07/00,walker,0
07/09/00,debate,31
07/09/00,defense,41
07/09/00,print,72
07/09/00,judge,37
07/09/00,planet,7
07/09/00,game,214
07/09/00,lazio,0
07/09/00,convention,53
07/09/00,china,1
07/09/00,clancy,0
07/09/00,voter,18
07/09/00,cardenas,0
07/09/00,fund,402
07/09/00,party,65
07/09/00,river,69
07/09/00,gore,0
07/09/00,doughnut,0
07/09/00,campaign,98
07/09/00,plan,429
07/09/00,tire,194
07/09/00,mccain,0
07/09/00,carbon,0
07/09/00,speech,11
07/09/00,pressman,0
07/09/00,bush,3
07/09/00,tax,119
07/09/00,cut,342
07/09/00,bill,180
07/09/00,delegate,4
07/09/00,knicks,0
07/09/00,lieberman,0
07/09/00,statue,6
07/09/00,teacher,50
07/09/00,mets,1
07/09/00,cheney,0
07/09/00,clinton,0
07/09/00,school,290
07/09/00,airline,10
07/09/00,oil,143
07/09/00,immigrant,12
07/09/00,drug,149
07/09/00,israel,0
07/09/00,euro,19
07/09/00,stock,229
07/09/00,deng,0
07/09/00,missile,61
07/09/00,lehrer,0
07/09/00,jones,0
07/09/00,company,262
07/09/00,walker,1
07/31/00,debate,11
07/31/00,defense,21
07/31/00,print,46
07/31/00,judge,44
07/31/00,planet,0
07/31/00,game,50
07/31/00,lazio,0
07/31/00,convention,140
07/31/00,china,0
07/31/00,clancy,0
07/31/00,voter,40
07/31/00,cardenas,0
07/31/00,fund,17
07/31/00,party,85
07/31/00,river,21
07/31/00,gore,0
07/31/00,doughnut,0
07/31/00,campaign,96
07/31/00,plan,128
07/31/00,tire,41
07/31/00,mccain,0
07/31/00,carbon,4
07/31/00,speech,38
07/31/00,pressman,0
07/31/00,bush,2
07/31/00,tax,59
07/31/00,cut,142
07/31/00,bill,67
07/31/00,delegate,60
07/31/00,knicks,0
07/31/00,lieberman,0
07/31/00,statue,0
07/31/00,teacher,8
07/31/00,mets,1
07/31/00,cheney,0
07/31/00,clinton,0
07/31/00,school,84
07/31/00,airline,6
07/31/00,oil,57
07/31/00,immigrant,2
07/31/00,drug,47
07/31/00,israel,0
07/31/00,euro,1
07/31/00,stock,27
07/31/00,deng,0
07/31/00,missile,2
07/31/00,lehrer,0
07/31/00,jones,0
07/31/00,company,99
07/31/00,walker,0
07/30/00,debate,20
07/30/00,defense,33
07/30/00,print,48
07/30/00,judge,46
07/30/00,planet,4
07/30/00,game,164
07/30/00,lazio,0
07/30/00,convention,116
07/30/00,china,4
07/30/00,clancy,0
07/30/00,voter,49
07/30/00,cardenas,0
07/30/00,fund,128
07/30/00,party,157
07/30/00,river,75
07/30/00,gore,0
07/30/00,doughnut,0
07/30/00,campaign,122
07/30/00,plan,415
07/30/00,tire,197
07/30/00,mccain,0
07/30/00,carbon,2
07/30/00,speech,50
07/30/00,pressman,0
07/30/00,bush,30
07/30/00,tax,157
07/30/00,cut,432
07/30/00,bill,142
07/30/00,delegate,11
07/30/00,knicks,0
07/30/00,lieberman,0
07/30/00,statue,10
07/30/00,teacher,60
07/30/00,mets,0
07/30/00,cheney,0
07/30/00,clinton,0
07/30/00,school,303
07/30/00,airline,26
07/30/00,oil,125
07/30/00,immigrant,28
07/30/00,drug,101
07/30/00,israel,0
07/30/00,euro,13
07/30/00,stock,139
07/30/00,deng,0
07/30/00,missile,5
07/30/00,lehrer,0
07/30/00,jones,0
07/30/00,company,303
07/30/00,walker,4
07/08/00,debate,15
07/08/00,defense,20
07/08/00,print,7
07/08/00,judge,38
07/08/00,planet,0
07/08/00,game,73
07/08/00,lazio,0
07/08/00,convention,15
07/08/00,china,1
07/08/00,clancy,0
07/08/00,voter,27
07/08/00,cardenas,0
07/08/00,fund,26
07/08/00,party,32
07/08/00,river,12
07/08/00,gore,0
07/08/00,doughnut,0
07/08/00,campaign,53
07/08/00,plan,69
07/08/00,tire,54
07/08/00,mccain,0
07/08/00,carbon,0
07/08/00,speech,4
07/08/00,pressman,0
07/08/00,bush,0
07/08/00,tax,39
07/08/00,cut,121
07/08/00,bill,27
07/08/00,delegate,18
07/08/00,knicks,0
07/08/00,lieberman,0
07/08/00,statue,8
07/08/00,teacher,28
07/08/00,mets,0
07/08/00,cheney,0
07/08/00,clinton,0
07/08/00,school,50
07/08/00,airline,2
07/08/00,oil,19
07/08/00,immigrant,6
07/08/00,drug,75
07/08/00,israel,0
07/08/00,euro,0
07/08/00,stock,49
07/08/00,deng,0
07/08/00,missile,30
07/08/00,lehrer,0
07/08/00,jones,0
07/08/00,company,49
07/08/00,walker,0
07/01/00,debate,11
07/01/00,defense,18
07/01/00,print,5
07/01/00,judge,30
07/01/00,planet,4
07/01/00,game,80
07/01/00,lazio,0
07/01/00,convention,8
07/01/00,china,0
07/01/00,clancy,0
07/01/00,voter,20
07/01/00,cardenas,0
07/01/00,fund,25
07/01/00,party,26
07/01/00,river,9
07/01/00,gore,0
07/01/00,doughnut,0
07/01/00,campaign,105
07/01/00,plan,142
07/01/00,tire,39
07/01/00,mccain,0
07/01/00,carbon,0
07/01/00,speech,15
07/01/00,pressman,0
07/01/00,bush,4
07/01/00,tax,28
07/01/00,cut,89
07/01/00,bill,133
07/01/00,delegate,2
07/01/00,knicks,0
07/01/00,lieberman,0
07/01/00,statue,2
07/01/00,teacher,34
07/01/00,mets,0
07/01/00,cheney,0
07/01/00,clinton,0
07/01/00,school,115
07/01/00,airline,2
07/01/00,oil,24
07/01/00,immigrant,10
07/01/00,drug,68
07/01/00,israel,0
07/01/00,euro,2
07/01/00,stock,62
07/01/00,deng,0
07/01/00,missile,53
07/01/00,lehrer,0
07/01/00,jones,0
07/01/00,company,74
07/01/00,walker,0
07/06/00,debate,17
07/06/00,defense,19
07/06/00,print,87
07/06/00,judge,21
07/06/00,planet,3
07/06/00,game,76
07/06/00,lazio,0
07/06/00,convention,14
07/06/00,china,5
07/06/00,clancy,0
07/06/00,voter,13
07/06/00,cardenas,0
07/06/00,fund,28
07/06/00,party,22
07/06/00,river,10
07/06/00,gore,0
07/06/00,doughnut,0
07/06/00,campaign,52
07/06/00,plan,144
07/06/00,tire,48
07/06/00,mccain,0
07/06/00,carbon,1
07/06/00,speech,8
07/06/00,pressman,0
07/06/00,bush,6
07/06/00,tax,76
07/06/00,cut,169
07/06/00,bill,105
07/06/00,delegate,2
07/06/00,knicks,0
07/06/00,lieberman,0
07/06/00,statue,3
07/06/00,teacher,45
07/06/00,mets,0
07/06/00,cheney,0
07/06/00,clinton,0
07/06/00,school,98
07/06/00,airline,7
07/06/00,oil,69
07/06/00,immigrant,14
07/06/00,drug,61
07/06/00,israel,0
07/06/00,euro,31
07/06/00,stock,36
07/06/00,deng,0
07/06/00,missile,15
07/06/00,lehrer,0
07/06/00,jones,1
07/06/00,company,159
07/06/00,walker,0
07/24/00,debate,23
07/24/00,defense,27
07/24/00,print,28
07/24/00,judge,3
07/24/00,planet,1
07/24/00,game,78
07/24/00,lazio,0
07/24/00,convention,18
07/24/00,china,0
07/24/00,clancy,0
07/24/00,voter,17
07/24/00,cardenas,0
07/24/00,fund,23
07/24/00,party,30
07/24/00,river,11
07/24/00,gore,0
07/24/00,doughnut,0
07/24/00,campaign,83
07/24/00,plan,124
07/24/00,tire,55
07/24/00,mccain,0
07/24/00,carbon,0
07/24/00,speech,9
07/24/00,pressman,0
07/24/00,bush,0
07/24/00,tax,90
07/24/00,cut,190
07/24/00,bill,87
07/24/00,delegate,1
07/24/00,knicks,0
07/24/00,lieberman,0
07/24/00,statue,2
07/24/00,teacher,62
07/24/00,mets,6
07/24/00,cheney,0
07/24/00,clinton,0
07/24/00,school,37
07/24/00,airline,2
07/24/00,oil,29
07/24/00,immigrant,15
07/24/00,drug,37
07/24/00,israel,1
07/24/00,euro,1
07/24/00,stock,17
07/24/00,deng,0
07/24/00,missile,3
07/24/00,lehrer,0
07/24/00,jones,0
07/24/00,company,137
07/24/00,walker,0
07/23/00,debate,39
07/23/00,defense,22
07/23/00,print,67
07/23/00,judge,42
07/23/00,planet,10
07/23/00,game,141
07/23/00,lazio,0
07/23/00,convention,78
07/23/00,china,5
07/23/00,clancy,0
07/23/00,voter,16
07/23/00,cardenas,0
07/23/00,fund,127
07/23/00,party,82
07/23/00,river,73
07/23/00,gore,0
07/23/00,doughnut,0
07/23/00,campaign,69
07/23/00,plan,450
07/23/00,tire,168
07/23/00,mccain,0
07/23/00,carbon,5
07/23/00,speech,21
07/23/00,pressman,0
07/23/00,bush,3
07/23/00,tax,258
07/23/00,cut,389
07/23/00,bill,205
07/23/00,delegate,15
07/23/00,knicks,0
07/23/00,lieberman,0
07/23/00,statue,8
07/23/00,teacher,35
07/23/00,mets,4
07/23/00,cheney,0
07/23/00,clinton,0
07/23/00,school,248
07/23/00,airline,14
07/23/00,oil,277
07/23/00,immigrant,29
07/23/00,drug,184
07/23/00,israel,0
07/23/00,euro,11
07/23/00,stock,117
07/23/00,deng,0
07/23/00,missile,19
07/23/00,lehrer,0
07/23/00,jones,0
07/23/00,company,337
07/23/00,walker,3
07/15/00,debate,11
07/15/00,defense,33
07/15/00,print,10
07/15/00,judge,25
07/15/00,planet,0
07/15/00,game,50
07/15/00,lazio,0
07/15/00,convention,18
07/15/00,china,0
07/15/00,clancy,0
07/15/00,voter,16
07/15/00,cardenas,0
07/15/00,fund,31
07/15/00,party,37
07/15/00,river,26
07/15/00,gore,0
07/15/00,doughnut,0
07/15/00,campaign,51
07/15/00,plan,140
07/15/00,tire,43
07/15/00,mccain,0
07/15/00,carbon,0
07/15/00,speech,21
07/15/00,pressman,0
07/15/00,bush,1
07/15/00,tax,94
07/15/00,cut,134
07/15/00,bill,127
07/15/00,delegate,2
07/15/00,knicks,0
07/15/00,lieberman,0
07/15/00,statue,0
07/15/00,teacher,61
07/15/00,mets,0
07/15/00,cheney,0
07/15/00,clinton,0
07/15/00,school,45
07/15/00,airline,13
07/15/00,oil,14
07/15/00,immigrant,3
07/15/00,drug,33
07/15/00,israel,0
07/15/00,euro,7
07/15/00,stock,36
07/15/00,deng,0
07/15/00,missile,44
07/15/00,lehrer,0
07/15/00,jones,0
07/15/00,company,70
07/15/00,walker,0
07/12/00,debate,26
07/12/00,defense,16
07/12/00,print,30
07/12/00,judge,15
07/12/00,planet,2
07/12/00,game,73
07/12/00,lazio,0
07/12/00,convention,19
07/12/00,china,1
07/12/00,clancy,0
07/12/00,voter,14
07/12/00,cardenas,0
07/12/00,fund,46
07/12/00,party,26
07/12/00,river,34
07/12/00,gore,0
07/12/00,doughnut,5
07/12/00,campaign,62
07/12/00,plan,178
07/12/00,tire,74
07/12/00,mccain,0
07/12/00,carbon,0
07/12/00,speech,13
07/12/00,pressman,0
07/12/00,bush,5
07/12/00,tax,45
07/12/00,cut,219
07/12/00,bill,130
07/12/00,delegate,9
07/12/00,knicks,0
07/12/00,lieberman,0
07/12/00,statue,13
07/12/00,teacher,33
07/12/00,mets,3
07/12/00,cheney,0
07/12/00,clinton,0
07/12/00,school,160
07/12/00,airline,25
07/12/00,oil,70
07/12/00,immigrant,5
07/12/00,drug,111
07/12/00,israel,0
07/12/00,euro,11
07/12/00,stock,49
07/12/00,deng,0
07/12/00,missile,2
07/12/00,lehrer,0
07/12/00,jones,0
07/12/00,company,139
07/12/00,walker,0
07/13/00,debate,19
07/13/00,defense,27
07/13/00,print,31
07/13/00,judge,41
07/13/00,planet,1
07/13/00,game,61
07/13/00,lazio,1
07/13/00,convention,20
07/13/00,china,0
07/13/00,clancy,0
07/13/00,voter,20
07/13/00,cardenas,0
07/13/00,fund,37
07/13/00,party,66
07/13/00,river,35
07/13/00,gore,0
07/13/00,doughnut,1
07/13/00,campaign,68
07/13/00,plan,182
07/13/00,tire,52
07/13/00,mccain,0
07/13/00,carbon,0
07/13/00,speech,19
07/13/00,pressman,0
07/13/00,bush,5
07/13/00,tax,124
07/13/00,cut,226
07/13/00,bill,168
07/13/00,delegate,3
07/13/00,knicks,0
07/13/00,lieberman,0
07/13/00,statue,0
07/13/00,teacher,20
07/13/00,mets,1
07/13/00,cheney,0
07/13/00,clinton,0
07/13/00,school,95
07/13/00,airline,8
07/13/00,oil,62
07/13/00,immigrant,6
07/13/00,drug,81
07/13/00,israel,0
07/13/00,euro,6
07/13/00,stock,48
07/13/00,deng,0
07/13/00,missile,41
07/13/00,lehrer,0
07/13/00,jones,0
07/13/00,company,175
07/13/00,walker,0
07/14/00,debate,23
07/14/00,defense,27
07/14/00,print,53
07/14/00,judge,36
07/14/00,planet,2
07/14/00,game,63
07/14/00,lazio,0
07/14/00,convention,57
07/14/00,china,1
07/14/00,clancy,0
07/14/00,voter,28
07/14/00,cardenas,0
07/14/00,fund,42
07/14/00,party,58
07/14/00,river,36
07/14/00,gore,0
07/14/00,doughnut,0
07/14/00,campaign,90
07/14/00,plan,188
07/14/00,tire,73
07/14/00,mccain,0
07/14/00,carbon,3
07/14/00,speech,37
07/14/00,pressman,0
07/14/00,bush,5
07/14/00,tax,106
07/14/00,cut,183
07/14/00,bill,210
07/14/00,delegate,16
07/14/00,knicks,0
07/14/00,lieberman,0
07/14/00,statue,1
07/14/00,teacher,11
07/14/00,mets,0
07/14/00,cheney,0
07/14/00,clinton,0
07/14/00,school,98
07/14/00,airline,11
07/14/00,oil,55
07/14/00,immigrant,2
07/14/00,drug,60
07/14/00,israel,0
07/14/00,euro,15
07/14/00,stock,66
07/14/00,deng,0
07/14/00,missile,18
07/14/00,lehrer,0
07/14/00,jones,0
07/14/00,company,141
07/14/00,walker,0
07/22/00,debate,10
07/22/00,defense,19
07/22/00,print,14
07/22/00,judge,28
07/22/00,planet,3
07/22/00,game,58
07/22/00,lazio,0
07/22/00,convention,19
07/22/00,china,0
07/22/00,clancy,0
07/22/00,voter,16
07/22/00,cardenas,0
07/22/00,fund,18
07/22/00,party,39
07/22/00,river,3
07/22/00,gore,0
07/22/00,doughnut,0
07/22/00,campaign,103
07/22/00,plan,126
07/22/00,tire,24
07/22/00,mccain,0
07/22/00,carbon,2
07/22/00,speech,18
07/22/00,pressman,0
07/22/00,bush,0
07/22/00,tax,46
07/22/00,cut,128
07/22/00,bill,101
07/22/00,delegate,1
07/22/00,knicks,0
07/22/00,lieberman,0
07/22/00,statue,0
07/22/00,teacher,4
07/22/00,mets,0
07/22/00,cheney,0
07/22/00,clinton,0
07/22/00,school,49
07/22/00,airline,21
07/22/00,oil,31
07/22/00,immigrant,14
07/22/00,drug,34
07/22/00,israel,0
07/22/00,euro,1
07/22/00,stock,23
07/22/00,deng,0
07/22/00,missile,14
07/22/00,lehrer,0
07/22/00,jones,0
07/22/00,company,108
07/22/00,walker,8
07/25/00,debate,21
07/25/00,defense,26
07/25/00,print,16
07/25/00,judge,45
07/25/00,planet,20
07/25/00,game,113
07/25/00,lazio,0
07/25/00,convention,54
07/25/00,china,0
07/25/00,clancy,0
07/25/00,voter,39
07/25/00,cardenas,0
07/25/00,fund,34
07/25/00,party,58
07/25/00,river,19
07/25/00,gore,0
07/25/00,doughnut,0
07/25/00,campaign,88
07/25/00,plan,146
07/25/00,tire,43
07/25/00,mccain,0
07/25/00,carbon,1
07/25/00,speech,9
07/25/00,pressman,0
07/25/00,bush,2
07/25/00,tax,39
07/25/00,cut,212
07/25/00,bill,116
07/25/00,delegate,7
07/25/00,knicks,0
07/25/00,lieberman,0
07/25/00,statue,0
07/25/00,teacher,10
07/25/00,mets,2
07/25/00,cheney,0
07/25/00,clinton,0
07/25/00,school,75
07/25/00,airline,22
07/25/00,oil,37
07/25/00,immigrant,3
07/25/00,drug,59
07/25/00,israel,0
07/25/00,euro,18
07/25/00,stock,26
07/25/00,deng,0
07/25/00,missile,1
07/25/00,lehrer,0
07/25/00,jones,0
07/25/00,company,150
07/25/00,walker,0
09/03/00,debate,46
09/03/00,defense,126
09/03/00,print,83
09/03/00,judge,67
09/03/00,planet,5
09/03/00,game,280
09/03/00,lazio,0
09/03/00,convention,43
09/03/00,china,5
09/03/00,clancy,0
09/03/00,voter,73
09/03/00,cardenas,0
09/03/00,fund,106
09/03/00,party,62
09/03/00,river,95
09/03/00,gore,1
09/03/00,doughnut,2
09/03/00,campaign,129
09/03/00,plan,364
09/03/00,tire,275
09/03/00,mccain,0
09/03/00,carbon,4
09/03/00,speech,21
09/03/00,pressman,0
09/03/00,bush,7
09/03/00,tax,156
09/03/00,cut,354
09/03/00,bill,144
09/03/00,delegate,1
09/03/00,knicks,0
09/03/00,lieberman,0
09/03/00,statue,19
09/03/00,teacher,101
09/03/00,mets,3
09/03/00,cheney,0
09/03/00,clinton,0
09/03/00,school,438
09/03/00,airline,23
09/03/00,oil,125
09/03/00,immigrant,31
09/03/00,drug,122
09/03/00,israel,0
09/03/00,euro,20
09/03/00,stock,138
09/03/00,deng,3
09/03/00,missile,40
09/03/00,lehrer,0
09/03/00,jones,0
09/03/00,company,262
09/03/00,walker,5
09/04/00,debate,74
09/04/00,defense,94
09/04/00,print,21
09/04/00,judge,12
09/04/00,planet,4
09/04/00,game,169
09/04/00,lazio,0
09/04/00,convention,12
09/04/00,china,1
09/04/00,clancy,0
09/04/00,voter,42
09/04/00,cardenas,0
09/04/00,fund,10
09/04/00,party,27
09/04/00,river,7
09/04/00,gore,0
09/04/00,doughnut,0
09/04/00,campaign,142
09/04/00,plan,97
09/04/00,tire,107
09/04/00,mccain,0
09/04/00,carbon,0
09/04/00,speech,14
09/04/00,pressman,0
09/04/00,bush,6
09/04/00,tax,39
09/04/00,cut,103
09/04/00,bill,63
09/04/00,delegate,0
09/04/00,knicks,0
09/04/00,lieberman,0
09/04/00,statue,0
09/04/00,teacher,7
09/04/00,mets,0
09/04/00,cheney,0
09/04/00,clinton,0
09/04/00,school,45
09/04/00,airline,1
09/04/00,oil,4
09/04/00,immigrant,79
09/04/00,drug,14
09/04/00,israel,0
09/04/00,euro,0
09/04/00,stock,41
09/04/00,deng,0
09/04/00,missile,63
09/04/00,lehrer,0
09/04/00,jones,0
09/04/00,company,127
09/04/00,walker,0
09/05/00,debate,74
09/05/00,defense,35
09/05/00,print,9
09/05/00,judge,13
09/05/00,planet,5
09/05/00,game,152
09/05/00,lazio,0
09/05/00,convention,6
09/05/00,china,1
09/05/00,clancy,0
09/05/00,voter,23
09/05/00,cardenas,0
09/05/00,fund,13
09/05/00,party,14
09/05/00,river,9
09/05/00,gore,1
09/05/00,doughnut,1
09/05/00,campaign,103
09/05/00,plan,180
09/05/00,tire,100
09/05/00,mccain,0
09/05/00,carbon,9
09/05/00,speech,9
09/05/00,pressman,0
09/05/00,bush,6
09/05/00,tax,54
09/05/00,cut,114
09/05/00,bill,112
09/05/00,delegate,0
09/05/00,knicks,0
09/05/00,lieberman,0
09/05/00,statue,1
09/05/00,teacher,54
09/05/00,mets,2
09/05/00,cheney,0
09/05/00,clinton,0
09/05/00,school,109
09/05/00,airline,32
09/05/00,oil,16
09/05/00,immigrant,2
09/05/00,drug,96
09/05/00,israel,0
09/05/00,euro,30
09/05/00,stock,27
09/05/00,deng,0
09/05/00,missile,6
09/05/00,lehrer,0
09/05/00,jones,0
09/05/00,company,115
09/05/00,walker,0
09/02/00,debate,55
09/02/00,defense,160
09/02/00,print,25
09/02/00,judge,38
09/02/00,planet,0
09/02/00,game,127
09/02/00,lazio,0
09/02/00,convention,18
09/02/00,china,0
09/02/00,clancy,0
09/02/00,voter,27
09/02/00,cardenas,0
09/02/00,fund,32
09/02/00,party,18
09/02/00,river,15
09/02/00,gore,0
09/02/00,doughnut,0
09/02/00,campaign,110
09/02/00,plan,159
09/02/00,tire,216
09/02/00,mccain,0
09/02/00,carbon,0
09/02/00,speech,32
09/02/00,pressman,0
09/02/00,bush,8
09/02/00,tax,70
09/02/00,cut,195
09/02/00,bill,65
09/02/00,delegate,3
09/02/00,knicks,0
09/02/00,lieberman,0
09/02/00,statue,20
09/02/00,teacher,52
09/02/00,mets,0
09/02/00,cheney,0
09/02/00,clinton,0
09/02/00,school,70
09/02/00,airline,1
09/02/00,oil,13
09/02/00,immigrant,5
09/02/00,drug,23
09/02/00,israel,8
09/02/00,euro,9
09/02/00,stock,40
09/02/00,deng,0
09/02/00,missile,161
09/02/00,lehrer,0
09/02/00,jones,0
09/02/00,company,66
09/02/00,walker,0
09/20/00,debate,36
09/20/00,defense,28
09/20/00,print,39
09/20/00,judge,47
09/20/00,planet,6
09/20/00,game,181
09/20/00,lazio,0
09/20/00,convention,15
09/20/00,china,0
09/20/00,clancy,0
09/20/00,voter,31
09/20/00,cardenas,0
09/20/00,fund,54
09/20/00,party,18
09/20/00,river,25
09/20/00,gore,0
09/20/00,doughnut,0
09/20/00,campaign,114
09/20/00,plan,238
09/20/00,tire,96
09/20/00,mccain,0
09/20/00,carbon,0
09/20/00,speech,16
09/20/00,pressman,0
09/20/00,bush,10
09/20/00,tax,43
09/20/00,cut,236
09/20/00,bill,148
09/20/00,delegate,0
09/20/00,knicks,0
09/20/00,lieberman,0
09/20/00,statue,7
09/20/00,teacher,94
09/20/00,mets,0
09/20/00,cheney,0
09/20/00,clinton,0
09/20/00,school,182
09/20/00,airline,4
09/20/00,oil,92
09/20/00,immigrant,13
09/20/00,drug,78
09/20/00,israel,0
09/20/00,euro,29
09/20/00,stock,79
09/20/00,deng,0
09/20/00,missile,3
09/20/00,lehrer,0
09/20/00,jones,0
09/20/00,company,278
09/20/00,walker,0
09/18/00,debate,57
09/18/00,defense,53
09/18/00,print,71
09/18/00,judge,9
09/18/00,planet,1
09/18/00,game,183
09/18/00,lazio,0
09/18/00,convention,20
09/18/00,china,0
09/18/00,clancy,0
09/18/00,voter,61
09/18/00,cardenas,0
09/18/00,fund,39
09/18/00,party,23
09/18/00,river,13
09/18/00,gore,0
09/18/00,doughnut,0
09/18/00,campaign,126
09/18/00,plan,110
09/18/00,tire,62
09/18/00,mccain,0
09/18/00,carbon,1
09/18/00,speech,15
09/18/00,pressman,0
09/18/00,bush,0
09/18/00,tax,35
09/18/00,cut,185
09/18/00,bill,72
09/18/00,delegate,1
09/18/00,knicks,0
09/18/00,lieberman,0
09/18/00,statue,1
09/18/00,teacher,12
09/18/00,mets,0
09/18/00,cheney,0
09/18/00,clinton,0
09/18/00,school,33
09/18/00,airline,0
09/18/00,oil,23
09/18/00,immigrant,1
09/18/00,drug,37
09/18/00,israel,0
09/18/00,euro,0
09/18/00,stock,15
09/18/00,deng,0
09/18/00,missile,23
09/18/00,lehrer,0
09/18/00,jones,0
09/18/00,company,112
09/18/00,walker,0
09/27/00,debate,78
09/27/00,defense,31
09/27/00,print,24
09/27/00,judge,37
09/27/00,planet,1
09/27/00,game,156
09/27/00,lazio,0
09/27/00,convention,26
09/27/00,china,0
